Year,Transect,Shoreline_Distance
2025,465,1149.1938169982743
2016,466,999.9999999999446
2017,466,999.9999999999446
2018,466,999.9999999999446
2019,466,942.8257104719281
2020,466,933.2966602292478
2021,466,999.9999999999446
2022,466,923.767609418415
2023,466,952.3547601468048
2024,466,933.2966602292478
2025,466,952.3547601468048
2016,467,1208.8712871659184
2017,467,1268.5487387366225
2018,467,1268.5487387366225
2019,467,1258.6024986305686
2020,467,1268.5487387366225
2021,467,1268.5487387366225
2022,467,1248.6562577959282
2023,467,1228.7637739380966
2024,467,1228.7637739380966
2025,467,1208.8712871659184
2016,468,999.9999999999676
2017,468,999.9999999999676
2018,468,999.9999999999676
2019,468,980.9419164364127
2020,468,980.9419164364127
2021,468,999.9999999999676
2022,468,923.7676521181198
2023,468,999.9999999999676
2024,468,933.2966975913774
2025,468,999.9999999999676
2016,469,1228.7637622361415
2017,469,1278.495147327005
2018,469,1278.495147327005
2019,469,1268.5488931880182
2020,469,1278.495147327005
2021,469,1278.495147327005
2022,469,1268.548725000594
2023,469,1258.602485402826
2024,469,1248.6562450757729
2025,469,1238.7100040205992
2016,470,1000.0000000000214
2017,470,1000.0000000000214
2018,470,1000.0000000000214
2019,470,980.9419271118431
2020,470,1000.0000000000214
2021,470,1000.0000000000214
2022,470,971.4128898164564
2023,470,1000.0000000000214
2024,470,980.9419271118431
2025,470,1000.0000000000214
2016,471,1248.6562323383368
2017,471,1288.4413866039447
2018,471,1288.4413866039447
2019,471,1278.4951330577571
2020,471,1288.4413866039447
2021,471,1288.4413866039447
2022,471,1278.4951330577571
2023,471,1268.5488794282094
2024,471,1268.5487112442806
2025,471,1258.6024721554847
2016,472,1262.5016551375081
2017,472,1294.0017890428333
2018,472,1294.0017890428333
2019,472,1294.0017890428333
2020,472,1294.0017890428333
2021,472,1294.0017890428333
2022,472,1294.0017890428333
2023,472,1283.5017459003202
2024,472,1283.5017459003202
2025,472,1262.5016551375081
2016,473,1283.501930893114
2017,473,1315.002076396054
2018,473,1315.002076396054
2019,473,1315.002076396054
2020,473,1315.002076396054
2021,473,1315.002076396054
2022,473,1315.002076396054
2023,473,1304.5020293877442
2024,473,1304.5020293877442
2025,473,1283.501930893114
2016,474,1315.002281921267
2017,474,1346.5024345414477
2018,474,1346.5024345414477
2019,474,1346.5024345414477
2020,474,1346.5024345414477
2021,474,1346.5024345414477
2022,474,1346.5024345414477
2023,474,1325.5023342876423
2024,474,1325.5023342876423
2025,474,1304.5022280626083
2016,475,1357.0029438277495
2017,475,1388.5031190350553
2018,475,1388.5031190350553
2019,475,1378.0030622667155
2020,475,1388.5031190350553
2021,475,1388.5031190350553
2022,475,1378.0030622667155
2023,475,1367.5030037931415
2024,475,1388.5031190350553
2025,475,1357.0029438277495
2016,476,1399.003433994733
2017,476,1409.5034939320606
2018,476,1409.5034939320606
2019,476,1409.5034939320606
2020,476,1409.5034939320606
2021,476,1409.5034939320606
2022,476,1409.5034939320606
2023,476,1399.003433994733
2024,476,1409.5034939320606
2025,476,1399.003433994733
2016,477,1428.2108820151086
2017,477,1438.1692711228814
2018,477,1438.1692711228814
2019,477,1438.1692711228814
2020,477,1441.0042346067219
2021,477,1441.0042346067219
2022,477,1438.1692711228814
2023,477,1430.5041655802563
2024,477,1438.1692711228814
2025,477,1428.2108820151086
2016,478,1000.000000000052
2017,478,1000.000000000052
2018,478,1000.000000000052
2019,478,980.9420209189059
2020,478,980.9420209189059
2021,478,980.9420209189059
2022,478,971.4130305267441
2023,478,990.4710107421002
2024,478,980.9420209189059
2025,478,990.4710107421002
2016,479,1451.5048858308057
2017,479,1462.0049654454604
2018,479,1462.0049654454604
2019,479,1462.0049654454604
2020,479,1472.5050435678318
2021,479,1472.5050435678318
2022,479,1462.0049654454604
2023,479,1462.0049654454604
2024,479,1462.0049654454604
2025,479,1448.1276654804633
2016,480,1000.0000000000578
2017,480,1000.0000000000578
2018,480,1000.0000000000578
2019,480,980.94204113278
2020,480,990.4710208510174
2021,480,980.94204113278
2022,480,971.4130608494137
2023,480,980.94204113278
2024,480,980.94204113278
2025,480,990.4710208510174
2016,481,1000.0000000000471
2017,481,1000.0000000000471
2018,481,1000.0000000000471
2019,481,980.9420506726684
2020,481,1000.0000000000471
2021,481,980.9420506726684
2022,481,971.4130751593696
2023,481,980.9420506726684
2024,481,980.9420506726684
2025,481,1000.0000000000471
2016,482,1000.0000000000115
2017,482,1000.0000000000115
2018,482,1000.0000000000115
2019,482,990.4710303908736
2020,482,1000.0000000000115
2021,482,980.9420602125351
2022,482,971.4130894691873
2023,482,980.9420602125351
2024,482,990.4710303908736
2025,482,1000.0000000000115
2016,483,1504.0065656049278
2017,483,1514.5066647689089
2018,483,1514.5066647689089
2019,483,1514.5066647689089
2020,483,1525.0067624406065
2021,483,1525.0067624406065
2022,483,1514.5066647689089
2023,483,1514.5066647689089
2024,483,1514.5066647689089
2025,483,1493.5064649486626
2016,484,999.9999999999769
2017,484,999.9999999999769
2018,484,999.9999999999769
2019,484,980.9420804291614
2020,484,999.9999999999769
2021,484,980.9420804291614
2022,484,971.413119790883
2023,484,980.9420804291614
2024,484,990.4710404984722
2025,484,990.4710404984722
2016,485,1588.008076420978
2017,485,1567.007871129289
2018,485,1567.007871129289
2019,485,1546.0076590895944
2020,485,1556.507765855116
2021,485,1556.507765855116
2022,485,1546.0076590895944
2023,485,1546.0076590895944
2024,485,1546.0076590895944
2025,485,1517.8364329644885
2016,486,999.9999999999976
2017,486,999.9999999999976
2018,486,999.9999999999976
2019,486,980.9422044538726
2020,486,980.9422126367853
2021,486,980.9422044538726
2022,486,971.4133058277065
2023,486,971.4133246698854
2024,486,990.4711025108352
2025,486,980.9422044538726
2016,487,1000.0000000000339
2017,487,1000.0000000000339
2018,487,1000.0000000000339
2019,487,980.9422962407485
2020,487,990.4711443081192
2021,487,980.9422880509649
2022,487,971.4134312247237
2023,487,980.9422880509649
2024,487,980.9422880509649
2025,487,980.9422880509649
2016,488,999.9999999999908
2017,488,999.9999999999908
2018,488,999.9999999999908
2019,488,980.9422975918691
2020,488,980.9423057817693
2021,488,980.9422975918691
2022,488,971.4134455362793
2023,488,980.9422975918691
2024,488,980.9422975918691
2025,488,980.9422975918691
2016,489,999.9999999999949
2017,489,999.9999999999949
2018,489,999.9999999999949
2019,489,980.9423071331697
2020,489,980.9423071331697
2021,489,980.9423071331697
2022,489,961.8846458884698
2023,489,980.9423071331697
2024,489,980.9423071331697
2025,489,980.9423071331697
2016,490,999.9999999999212
2017,490,999.9999999999212
2018,490,999.9999999999212
2019,490,973.6078319681532
2020,490,973.6078319681532
2021,490,973.6078319681532
2022,490,960.4117296557929
2023,490,973.6078319681532
2024,490,973.6078319681532
2025,490,973.6078319681532
2016,491,999.9999999999548
2017,491,999.9999999999548
2018,491,999.9999999999548
2019,491,990.4711628250985
2020,491,990.4711628250985
2021,491,980.9423250813883
2022,491,971.4134867697611
2023,491,990.4711628250985
2024,491,980.942333271172
2025,491,980.9423250813883
2016,492,1000.000000000052
2017,492,1000.000000000052
2018,492,1000.000000000052
2019,492,980.9423428122067
2020,492,990.4711675960704
2021,492,980.9423346228916
2022,492,971.4135010819064
2023,492,980.9423428122067
2024,492,980.9423346228916
2025,492,980.9423346228916
2016,493,1000.0000000000036
2017,493,1000.0000000000036
2018,493,1000.0000000000036
2019,493,979.3577825011994
2020,493,986.2385220542857
2021,493,973.6078893280081
2022,493,960.4118156940899
2023,493,979.3577825011994
2024,493,973.6078893280081
2025,493,973.6078893280081
2016,494,1000.0000000000437
2017,494,1000.0000000000437
2018,494,1000.0000000000437
2019,494,990.4711765683223
2020,494,990.4711765683223
2021,494,990.4711765683223
2022,494,980.9423525687974
2023,494,990.4711765683223
2024,494,990.4711765683223
2025,494,980.9423607582319
2016,495,1000.000000000064
2017,495,1000.000000000064
2018,495,1000.000000000064
2019,495,986.8039696177856
2020,495,986.8039696177856
2021,495,986.2385283082045
2022,495,973.6079270377467
2023,495,986.8039696177856
2024,495,986.8039696177856
2025,495,979.3577918831567
2016,496,999.9999999999775
2017,496,999.9999999999775
2018,496,999.9999999999775
2019,496,999.9999999999775
2020,496,999.9999999999775
2021,496,993.119272195352
2022,496,973.6080024627183
2023,496,999.9999999999775
2024,496,999.9999999999775
2025,496,979.3578106477585
2016,497,999.9999999999824
2017,497,999.9999999999824
2018,497,999.9999999999824
2019,497,999.9999999999824
2020,497,999.9999999999824
2021,497,993.1192735536031
2022,497,986.2385435354938
2023,497,999.9999999999824
2024,497,999.9999999999824
2025,497,986.8040163644334
2016,498,999.9999999999789
2017,498,999.9999999999789
2018,498,999.9999999999789
2019,498,1009.5287917411231
2020,498,999.9999999999789
2021,498,999.9999999999789
2022,498,990.4712076925447
2023,498,999.9999999999789
2024,498,1009.5287917411231
2025,498,999.9999999999789
2016,499,1000.0000000000523
2017,499,1000.0000000000523
2018,499,1000.0000000000523
2019,499,1000.0000000000523
2020,499,1000.0000000000523
2021,499,993.1192766818901
2022,499,986.8040352240286
2023,499,1000.0000000000523
2024,499,1006.880724995189
2025,499,1000.0000000000523
2016,500,999.9999999999408
2017,500,999.9999999999408
2018,500,999.9999999999408
2019,500,1009.5287779947099
2020,500,1009.5287779947099
2021,500,990.471223342426
2022,500,999.9999999999408
2023,500,1009.5287779947099
2024,500,1009.5287779947099
2025,500,999.9999999999408
2016,501,1000.0000000000322
2017,501,1000.0000000000322
2018,501,1000.0000000000322
2019,501,1000.0000000000322
2020,501,1000.0000000000322
2021,501,986.8040639028352
2022,501,993.1192815783651
2023,501,1000.0000000000322
2024,501,1013.1959239692271
2025,501,1000.0000000000322
2016,502,1000.0000000000774
2017,502,1000.0000000000774
2018,502,1000.0000000000774
2019,502,1013.195914934137
2020,502,1013.195914934137
2021,502,1000.0000000000774
2022,502,1000.0000000000774
2023,502,1013.195914934137
2024,502,1013.7614339072226
2025,502,1006.8807187398443
2016,503,999.9999999999875
2017,503,999.9999999999875
2018,503,999.9999999999875
2019,503,1006.8807013318635
2020,503,1006.8807013318635
2021,503,986.8041770467685
2022,503,1006.8807013318635
2023,503,1013.7613990911071
2024,503,1013.7613990911071
2025,503,1013.1958108205123
2016,504,999.9999999999363
2017,504,1006.8806888379141
2018,504,1006.8806888379141
2019,504,1013.7613761238584
2020,504,1006.8806888379141
2021,504,1006.8806888379141
2022,504,1013.7613761238584
2023,504,1020.6420625962004
2024,504,1013.7613761238584
2025,504,1013.7613761238584
2016,505,999.9999999999839
2017,505,999.9999999999839
2018,505,999.9999999999839
2019,505,1013.7613594036262
2020,505,1006.8806814881636
2021,505,1013.7613594036262
2022,505,1013.7613594036262
2023,505,1013.7613594036262
2024,505,1013.7613594036262
2025,505,1013.7613594036262
2016,506,1000.0000000000525
2017,506,1000.0000000000525
2018,506,1000.0000000000525
2019,506,1019.0573023282326
2020,506,1019.0573023282326
2021,506,1028.5859386507843
2022,506,1019.0573023282326
2023,506,1028.5859592107004
2024,506,1028.5859386507843
2025,506,1028.5859386507843
2016,507,999.9999999999809
2017,507,999.9999999999809
2018,507,999.9999999999809
2019,507,1013.7613477128399
2020,507,1013.7613477128399
2021,507,1013.7613477128399
2022,507,1013.7613477128399
2023,507,1020.6420209891583
2024,507,1013.7613477128399
2025,507,1013.7613477128399
2016,508,1000.0000000000748
2017,508,1000.0000000000748
2018,508,1000.0000000000748
2019,508,1006.8806725149171
2020,508,1006.8806725149171
2021,508,1006.8806725149171
2022,508,1006.8806725149171
2023,508,1013.7613414567979
2024,508,1013.1956269531613
2025,508,1006.8806725149171
2016,509,1000.0000000000224
2017,509,1000.0000000000224
2018,509,1000.0000000000224
2019,509,1000.0000000000224
2020,509,1000.0000000000224
2021,509,1006.8806711568287
2022,509,1000.0000000000224
2023,509,1013.7613387403444
2024,509,1013.7613387403444
2025,509,1006.8806711568287
2016,510,1000.000000000054
2017,510,961.6429732956832
2018,510,961.6429732956832
2019,510,971.414186111788
2020,510,980.9427913092482
2021,510,1009.2859645460112
2022,510,971.1715639236289
2023,510,990.471395939484
2024,510,1018.8145742273375
2025,510,1019.0572064142915
2016,511,999.9999999999355
2017,511,979.3580401879414
2018,511,979.3580401879414
2019,511,979.3580401879414
2020,511,986.2386953823504
2021,511,965.9602355912617
2022,511,979.3580401879414
2023,511,999.9999999999355
2024,511,993.1193471719054
2025,511,1018.7422772783349
2016,512,999.9999999999852
2017,512,985.8823460865739
2018,512,985.8823460865739
2019,512,985.8823460865739
2020,512,980.9429392748992
2021,512,985.8823460865739
2022,512,990.4714699202964
2023,512,990.4714699202964
2024,512,995.4108724253011
2025,512,1009.5285295096592
2016,513,999.9999999999912
2017,513,999.9999999999912
2018,513,999.9999999999912
2019,513,999.9999999999912
2020,513,999.9999999999912
2021,513,985.6220968349161
2022,513,999.9999999999912
2023,513,999.9999999999912
2024,513,1013.7612239738424
2025,513,1006.880613774019
2016,514,1000.0000000000268
2017,514,1000.0000000000268
2018,514,1000.0000000000268
2019,514,1000.0000000000268
2020,514,1000.0000000000268
2021,514,980.0955390010313
2022,514,1000.0000000000268
2023,514,1000.0000000000268
2024,514,1009.9522307252724
2025,514,1009.6057673177729
2016,515,1000.0000000000058
2017,515,1000.0000000000058
2018,515,1000.0000000000058
2019,515,1000.0000000000058
2020,515,990.4715528079527
2021,515,971.4146698625802
2022,515,1000.0000000000058
2023,515,1009.5284485222128
2024,515,1000.0000000000058
2025,515,1019.0568964768488
2016,516,999.999999999895
2017,516,999.999999999895
2018,516,999.999999999895
2019,516,1020.6417905365448
2020,516,1006.8805988257527
2021,516,993.1194028501099
2022,516,1013.7611940778096
2023,516,1020.6417905365448
2024,516,1026.3903159555737
2025,516,1020.6417905365448
2016,517,999.9999999999792
2017,517,999.9999999999792
2018,517,999.9999999999792
2019,517,1020.6417864613671
2020,517,999.9999999999792
2021,517,993.1194042097115
2022,517,1013.7611913619904
2023,517,1020.6417864613671
2024,517,1027.5223784575908
2025,517,1026.3902978793135
2016,518,999.999999999978
2017,518,999.999999999978
2018,518,999.999999999978
2019,518,1028.4839231309243
2020,518,990.5053664785415
2021,518,981.0107366875519
2022,518,1018.9892783546932
2023,518,1028.4839231309243
2024,518,1037.9785716401657
2025,518,1028.5854153981375
2016,519,999.9999999999344
2017,519,988.042431514111
2018,519,988.042431514111
2019,519,1006.880583385482
2020,519,993.119417262282
2021,519,986.2388319795053
2022,519,993.119417262282
2023,519,1006.880583385482
2024,519,1020.6417452435136
2025,519,1013.761163755269
2016,520,999.9999999999912
2017,520,986.2388530339244
2018,520,986.2388530339244
2019,520,1006.8805711169321
2020,520,993.1194265195478
2021,520,955.5566426651033
2022,520,999.9999999999912
2023,520,1006.8805711169321
2024,520,1006.8805711169321
2025,520,1013.7611427007193
2016,521,1000.0000000000351
2017,521,1000.0000000000351
2018,521,1000.0000000000351
2019,521,1009.4945457039825
2020,521,1000.0000000000351
2021,521,962.0218547277445
2022,521,1009.4945457039825
2023,521,1000.0000000000351
2024,521,1018.989095140942
2025,521,1018.989095140942
2016,522,999.9999999999136
2017,522,999.9999999999136
2018,522,999.9999999999136
2019,522,999.9999999999136
2020,522,993.1194430762773
2021,522,971.2438193392185
2022,522,1006.8805586001217
2023,522,1006.8805586001217
2024,522,1006.8805586001217
2025,522,1013.7611136256268
2016,523,1000.0000000000523
2017,523,1000.0000000000523
2018,523,1000.0000000000523
2019,523,1000.0000000000523
2020,523,986.2388852953935
2021,523,958.7166430886476
2022,523,1006.8805572416812
2023,523,1006.8805572416812
2024,523,1006.8805572416812
2025,523,1013.7611109090213
2016,524,1000.0000000000481
2017,524,1000.0000000000481
2018,524,1000.0000000000481
2019,524,1000.0000000000481
2020,524,980.7886777461471
2021,524,960.1909535477904
2022,524,1000.0000000000481
2023,524,1009.6056620831404
2024,524,1009.6056620831404
2025,524,1019.2113244485023
2016,525,1000.0000000000347
2017,525,1000.0000000000347
2018,525,1000.0000000000347
2019,525,1009.9463216378767
2020,525,990.0536790933403
2021,525,950.268381045019
2022,525,1009.9463216378767
2023,525,1019.8926440066348
2024,525,1009.9463240408854
2025,525,1019.8926481641648
2016,526,999.9999999999847
2017,526,999.9999999999847
2018,526,999.9999999999847
